base_cake,truffle_type,primary_flavor,secondary_flavor,color_group,rate
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,-0.22672289183941952
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,-0.0013571396956773493
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.14004244028319324
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.10181432885554191
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,-0.1812785924848372
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,-0.05861263823007766
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,-0.1924199582931082
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.08705518339439117
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.05894655493397742
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.1694748246800497
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.1380538867386057
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.10146919999607107
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.03608635623765309
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,-0.15671698690162628
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,-0.15898073174961636
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.16329409125689015
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.05377803982243878
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.26583390683048097
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.16853680252291264
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.07544763056397716
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.10875178235705624
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.12036106785850126
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.13797220565042045
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,-0.2113663788310018
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.08339478919261584
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.06149372417557836
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,-0.08856926669004449
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.19140089965353319
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.05473882558003524
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,-0.2617590269174534
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,-0.13911554893498418
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.05269550243158906
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.14649265908036946
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.0758142349770977
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,-0.003415019245488461
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,-0.18639321536208847
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.03765563035485685
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,-0.08499078257523669
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.07422966665804151
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,-0.037746039209132776
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,-0.1544477910692097
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.31335373909759723
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,-0.14916463927269324
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,-0.015767540348386212
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,-0.15491460311857247
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.14003179614435718
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.04048186887068968
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,-0.0014517072911892567
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.40138737060001534
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,-0.14344577284317228
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.1904800302377705
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,-0.060389924540744724
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.19999361616555283
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.29965912638072456
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.1559689626226503
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.1476200111576227
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,-0.2085627286775234
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,-0.0371050616168834
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.12352979983648477
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,-0.04020913690115195
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,0.24623538930461475
Chiffon,Chocolate Outer,Gingersnap,Dill Pickle,Burgundy,-0.027262639835527194
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,-0.012916298597518722
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.2755634994222087
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.1704767650853899
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,-0.12753868025016113
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.2298317885785872
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,-0.03036377796845094
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.35704962517334016
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.4018952129763055
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.27373550844617656
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.26482086219352674
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.07450884560695789
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.08531756956856207
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.22222716641229073
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.6221306193731369
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.4515125855906781
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.03260253908860061
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.15311957788703273
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.28574000519998044
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.4008988469678509
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.3036601391504945
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.013437887235077023
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.3093102881951188
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.3458502821834527
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.21117476789635975
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.2927164810777477
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.23425008035432743
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,-0.03212811561087736
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.44906264092093645
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.25925117330647585
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.1811084042732632
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,-0.08384912173891573
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.13150636063165388
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.3746696371379409
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.46665207735779585
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,-0.13129397560463008
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.32349077209655996
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.5000952801710714
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.41319556804450774
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.005652634379545829
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.26843441081113495
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.1861865706512505
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.2889070028275202
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,-0.023748202048834433
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,-0.038843513264322366
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.7955432063019396
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.1255234506323415
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.4238161069906111
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.2862542866802483
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.14051896388907242
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.49157200593152
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.22645715872170058
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.20228636157626717
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.6174944654110599
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.19453188764527174
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.21411043127133858
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.33478396978805053
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,-0.0035274468755097377
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.1421750624848074
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.10569994419133055
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.07562049935442175
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.11690852027341463
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.3051473742546085
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,-0.003273296559674982
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.6248218809360726
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.11705928903962412
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.454289187730174
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.19614278412857614
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.4093649051311087
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.26678137016744774
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.32789470830474854
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.03065772323796953
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.3557651040473573
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.38040706919509226
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.14141027887165242
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.13560319689633052
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.12440522570113126
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.17934670976503497
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.21864672427747828
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.33394219308202006
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.18351637607216148
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.09056788803579748
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,-0.2066375682226898
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.14001180199291216
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.12463260525383149
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.20266270240309958
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.35873321579726614
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.19110228718891337
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,-0.12662556839909928
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.8886634727854628
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.23760388369679128
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.1765629748885902
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.23422258644763128
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.2806949298601171
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,-0.005041403781719855
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.523524101417845
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.6741670596884439
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,-0.10239360634842393
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.4225177438559235
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.2359578678666977
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.009564741830402401
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.4503705190864091
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.22936843655569875
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.15415767714307768
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.5755471278419825
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.2347386747870508
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.17665575091669827
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.2528982045391517
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.18682989891824106
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.1971437153985451
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.44410912819217685
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.1633436254157729
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.17615962216534606
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.14868669883173966
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.40920492046450396
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.18010284930073767
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.6021648795427608
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.18519005065494368
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.4756012982909722
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.5214186624663253
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.3982808733667995
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.24155478020517562
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.2298666999924271
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.24636839785239414
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.4478207232102118
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.18949213790090555
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.43238071510873466
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.20741179660542675
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,1.2133910957861624
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.1717376539532654
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.38870106283928674
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.360366538823632
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.31907464535424934
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.36749161713533496
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.15118968234927635
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.2422387389337201
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.45814717163236596
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.2483346446364067
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.20737650956883127
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.31132698367132955
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.17262742128962716
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.5366350353076159
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.36063830792496515
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.2455842752479131
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.20642200972523356
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.5285250262625913
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.2676667849132539
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.2548593780038987
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.24309950845017236
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.19620315690115195
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.19104046406700587
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.3291014754760979
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.23352806380791608
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.306206766864342
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.21604237679959043
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.2266080557038299
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.45981301465450497
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.2546054941190158
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.41671063532828323
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.14750494091763428
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.24957778581387513
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.1579943987892869
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.37258498323624495
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.32361933381672386
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.5557192380651497
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.19246613726312567
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.1610108979431993
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.19822389327190462
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.34646935406340207
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.1892327601295121
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.295222891798253
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.2071454773961109
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.20802383801041469
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.49722922021824145
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.2556048641514942
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.3665009041020491
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.17141307396569838
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.46960162982353193
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.1822294970469101
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.24445630969616416
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.18999128124483902
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.35280363392590486
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.27938898867474493
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.17459320818863247
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.16492528438281187
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.2741426732677152
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.27569979694599395
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.2495663160981299
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.5400329303406929
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.2407745728602651
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.31778285042450133
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.335103237099735
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.17342431723417248
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.19112837130592142
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.23650421514899414
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.15986615106076277
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.2608689616342466
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.3973631626762718
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.43630697986302736
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.17437400423437432
Pound,Candy Outer,Dill Pickle,Mojito,Citrine,0.459545775256769
Cheese,Chocolate Outer,Cream Soda,Apricot,Tiffany,0.3247765909804918
Cheese,Chocolate Outer,Cream Soda,Apricot,Tiffany,0.3095599701115329
Cheese,Chocolate Outer,Cream Soda,Apricot,Tiffany,0.4165193159599029
Cheese,Chocolate Outer,Cream Soda,Apricot,Tiffany,0.36697169305866134
Cheese,Chocolate Outer,Cream Soda,Apricot,Tiffany,0.29849637671928836
Cheese,Chocolate Outer,Cream Soda,Apricot,Tiffany,0.33609533215911713
Cheese,Chocolate Outer,Cream Soda,Apricot,Tiffany,0.3456639069376646
Cheese,Chocolate Outer,Cream Soda,Apricot,Tiffany,0.30323490456051544
Cheese,Chocolate Outer,Cream Soda,Apricot,Tiffany,0.35515830016925576
Cheese,Chocolate Outer,Cream Soda,Apricot,Tiffany,0.2971586947198005
Cheese,Chocolate Outer,Cream Soda,Apricot,Tiffany,0.3537980596029717
Cheese,Chocolate Outer,Cream Soda,Apricot,Tiffany,0.3864748241688698
Cheese,Chocolate Outer,Cream Soda,Apricot,Tiffany,0.5891637928623046
Cheese,Chocolate Outer,Cream Soda,Apricot,Tiffany,0.4685304854131469
Cheese,Chocolate Outer,Cream Soda,Apricot,Tiffany,0.334172837398761
Cheese,Chocolate Outer,Cream Soda,Apricot,Tiffany,0.5841490058717496
Cheese,Chocolate Outer,Cream Soda,Apricot,Tiffany,0.3175582481949938
Cheese,Chocolate Outer,Cream Soda,Apricot,Tiffany,0.42683246383045165
Cheese,Chocolate Outer,Cream Soda,Apricot,Tiffany,0.3319867690735795
Cheese,Chocolate Outer,Cream Soda,Apricot,Tiffany,0.6433700931820383
Cheese,Chocolate Outer,Cream Soda,Apricot,Tiffany,0.37083973413493354
Cheese,Chocolate Outer,Cream Soda,Apricot,Tiffany,0.5101591289356621
Cheese,Chocolate Outer,Cream Soda,Apricot,Tiffany,0.437261994530199
Cheese,Chocolate Outer,Cream Soda,Apricot,Tiffany,0.3162845488807013
Cheese,Chocolate Outer,Cream Soda,Apricot,Tiffany,0.48935288116346143
Cheese,Chocolate Outer,Cream Soda,Apricot,Tiffany,0.7249266758966939
Cheese,Chocolate Outer,Cream Soda,Apricot,Tiffany,0.5996233362063377
Cheese,Chocolate Outer,Cream Soda,Apricot,Tiffany,0.3040870768392569
Cheese,Chocolate Outer,Cream Soda,Apricot,Tiffany,0.29849792675124603
Cheese,Chocolate Outer,Cream Soda,Apricot,Tiffany,0.5448675632314197
Cheese,Chocolate Outer,Cream Soda,Apricot,Tiffany,0.33367851137699867
Cheese,Chocolate Outer,Cream Soda,Apricot,Tiffany,0.5446975457234692
Cheese,Chocolate Outer,Cream Soda,Apricot,Tiffany,0.310551437207649
Cheese,Chocolate Outer,Cream Soda,Apricot,Tiffany,0.30315028467963584
Cheese,Chocolate Outer,Cream Soda,Apricot,Tiffany,0.37579683193535846
Cheese,Chocolate Outer,Cream Soda,Apricot,Tiffany,0.5904499556943312
Cheese,Chocolate Outer,Cream Soda,Apricot,Tiffany,0.727119274218871
Cheese,Chocolate Outer,Cream Soda,Apricot,Tiffany,0.3695713994703588
Cheese,Chocolate Outer,Cream Soda,Apricot,Tiffany,0.40947237166265593
Cheese,Chocolate Outer,Cream Soda,Apricot,Tiffany,0.30678269187030727
Cheese,Chocolate Outer,Cream Soda,Apricot,Tiffany,0.4181198917923824
Cheese,Chocolate Outer,Cream Soda,Apricot,Tiffany,0.41702122513497775
Cheese,Chocolate Outer,Cream Soda,Apricot,Tiffany,0.3069452490038964
Cheese,Chocolate Outer,Cream Soda,Apricot,Tiffany,0.3504852051180714
Cheese,Chocolate Outer,Cream Soda,Apricot,Tiffany,0.39416176008610176
